spot_exch,fut_exch,symbol,ask_spot,bid_futures,spread_pct,ts,fr,fr_next,fr_time,s_b1,s_b2,s_b3,s_b4,s_b5,s_b6,s_b7,s_b8,s_b9,s_b10,s_bq1,s_bq2,s_bq3,s_bq4,s_bq5,s_bq6,s_bq7,s_bq8,s_bq9,s_bq10,s_a1,s_a2,s_a3,s_a4,s_a5,s_a6,s_a7,s_a8,s_a9,s_a10,s_aq1,s_aq2,s_aq3,s_aq4,s_aq5,s_aq6,s_aq7,s_aq8,s_aq9,s_aq10,f_b1,f_b2,f_b3,f_b4,f_b5,f_b6,f_b7,f_b8,f_b9,f_b10,f_bq1,f_bq2,f_bq3,f_bq4,f_bq5,f_bq6,f_bq7,f_bq8,f_bq9,f_bq10,f_a1,f_a2,f_a3,f_a4,f_a5,f_a6,f_a7,f_a8,f_a9,f_a10,f_aq1,f_aq2,f_aq3,f_aq4,f_aq5,f_aq6,f_aq7,f_aq8,f_aq9,f_aq10
gate,bybit,VANRYUSDT,0.00563,0.006066,7.7442,1774095560860,-0.00039402,,1774108800000,0.005628,16996,0.005627,8399,0.005626,19936,0.005625,19694,0.005624,43864,0.005623,57045,0.005617,31600,0.005616,31600,0.005615,31600,0.005614,31600,0.00563,23356,0.005631,340576,0.005632,18594,0.005634,25103,0.005635,102282,0.005636,284567,0.005637,28967,0.005639,11600,0.00564,26780,0.005645,26770,0.006066,9829,0.006065,3673,0.006064,17204,0.006063,15102,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,27343,0.006058,68126,0.006057,114416,0.006067,16396,0.006068,1649,0.006069,16401,0.006070,69140,0.006071,30411,0.006072,38389,0.006073,18433,0.006074,73046,0.006075,32848,0.006076,22889
gate,bybit,VANRYUSDT,0.00563,0.006066,7.7442,1774095561161,-0.00039402,,1774108800000,0.005628,16996,0.005627,8399,0.005626,19936,0.005625,19694,0.005624,43864,0.005623,57045,0.005617,31600,0.005616,31600,0.005615,31600,0.005614,31600,0.00563,23356,0.005631,340576,0.005632,18594,0.005634,25103,0.005635,102282,0.005636,284567,0.005637,28967,0.005639,11600,0.00564,26780,0.005645,26770,0.006066,9829,0.006065,3673,0.006064,17204,0.006063,15102,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,27343,0.006058,68126,0.006057,114416,0.006067,16396,0.006068,1649,0.006069,16401,0.006070,69140,0.006071,30411,0.006072,38389,0.006073,18433,0.006074,73046,0.006075,32848,0.006076,22889
gate,bybit,VANRYUSDT,0.00563,0.006066,7.7442,1774095561461,-0.00039402,,1774108800000,0.005628,16996,0.005627,8399,0.005626,19936,0.005625,19694,0.005624,43864,0.005623,57045,0.005617,31600,0.005616,31600,0.005615,31600,0.005614,31600,0.00563,23356,0.005631,340576,0.005632,18594,0.005634,25103,0.005635,102282,0.005636,284567,0.005637,28967,0.005639,11600,0.00564,26780,0.005645,26770,0.006066,9829,0.006065,3673,0.006064,17204,0.006063,15102,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,27343,0.006058,68126,0.006057,114416,0.006067,16396,0.006068,1649,0.006069,16401,0.006070,69140,0.006071,30411,0.006072,38389,0.006073,18433,0.006074,73046,0.006075,32848,0.006076,22889
gate,bybit,VANRYUSDT,0.00563,0.006066,7.7442,1774095561761,-0.00039402,,1774108800000,0.005628,16996,0.005627,19999,0.005626,19936,0.005625,19694,0.005624,43864,0.005623,57045,0.005617,31600,0.005616,31600,0.005615,31600,0.005614,31600,0.00563,23356,0.005631,340576,0.005632,18594,0.005634,25103,0.005635,102282,0.005636,284567,0.005637,28967,0.005639,11600,0.00564,26780,0.005645,26770,0.006066,11867,0.006065,3673,0.006064,17204,0.006063,15102,0.006062,29482,0.006061,24999,0.006060,26619,0.006059,27343,0.006058,68126,0.006057,114416,0.006067,36,0.006068,1649,0.006069,16401,0.006070,69140,0.006071,30411,0.006072,38389,0.006073,18433,0.006074,73046,0.006075,32848,0.006076,22889
gate,bybit,VANRYUSDT,0.00563,0.006066,7.7442,1774095562061,-0.00039402,,1774108800000,0.005629,8945,0.005628,16996,0.005627,19999,0.005626,19936,0.005625,19694,0.005624,43864,0.005623,57045,0.005617,31600,0.005616,31600,0.005615,31600,0.00563,11600,0.005631,340576,0.005632,18594,0.005634,27112,0.005635,105892,0.005636,284567,0.005637,28967,0.005639,11600,0.00564,26780,0.005645,26770,0.006066,11867,0.006065,3673,0.006064,17204,0.006063,15102,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,27343,0.006058,68126,0.006057,114416,0.006067,5787,0.006068,1649,0.006069,16401,0.006070,69140,0.006071,30411,0.006072,38389,0.006073,18433,0.006074,73046,0.006075,32848,0.006076,22889
gate,bybit,VANRYUSDT,0.00563,0.006066,7.7442,1774095562362,-0.00039402,,1774108800000,0.005629,8945,0.005628,16996,0.005627,19999,0.005626,19936,0.005625,19694,0.005624,43864,0.005623,57045,0.005617,31600,0.005616,31600,0.005615,31600,0.00563,11600,0.005631,340576,0.005632,18594,0.005634,27112,0.005635,105892,0.005636,284567,0.005637,28967,0.005639,11600,0.00564,26780,0.005645,26770,0.006066,11867,0.006065,3673,0.006064,17204,0.006063,15102,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,27343,0.006058,68126,0.006057,114416,0.006067,5787,0.006068,1649,0.006069,16401,0.006070,69140,0.006071,30411,0.006072,38389,0.006073,18433,0.006074,73046,0.006075,32848,0.006076,22889
gate,bybit,VANRYUSDT,0.00563,0.006066,7.7442,1774095562662,-0.00039402,,1774108800000,0.005629,8945,0.005628,16996,0.005627,19999,0.005626,19936,0.005625,19694,0.005624,43864,0.005623,57045,0.005617,31600,0.005616,31600,0.005615,31600,0.00563,11600,0.005631,340576,0.005632,18594,0.005634,27112,0.005635,105892,0.005636,284567,0.005637,28967,0.005639,11600,0.00564,26780,0.005645,26770,0.006066,11867,0.006065,3673,0.006064,17204,0.006063,15102,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,27343,0.006058,68126,0.006057,114416,0.006067,5787,0.006068,1649,0.006069,16401,0.006070,69140,0.006071,30411,0.006072,38389,0.006073,18433,0.006074,73046,0.006075,32848,0.006076,22889
gate,bybit,VANRYUSDT,0.00563,0.006066,7.7442,1774095562962,-0.00039402,,1774108800000,0.005629,8945,0.005628,16996,0.005627,19999,0.005626,19936,0.005625,19694,0.005624,43864,0.005623,57045,0.005617,31600,0.005616,31600,0.005615,31600,0.00563,11600,0.005631,340576,0.005632,18594,0.005634,27112,0.005635,105892,0.005636,284567,0.005637,28967,0.005639,11600,0.00564,26780,0.005645,26770,0.006066,11867,0.006065,3673,0.006064,17204,0.006063,15102,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,27343,0.006058,68126,0.006057,114416,0.006067,5787,0.006068,1649,0.006069,16401,0.006070,69140,0.006071,30411,0.006072,38389,0.006073,18433,0.006074,73046,0.006075,32848,0.006076,22889
gate,bybit,VANRYUSDT,0.00563,0.006066,7.7442,1774095563262,-0.00039402,,1774108800000,0.005629,8945,0.005628,16996,0.005627,19999,0.005626,19936,0.005625,19694,0.005624,43864,0.005623,57045,0.005617,31600,0.005616,31600,0.005615,31600,0.00563,11600,0.005631,340576,0.005632,18594,0.005634,27112,0.005635,105892,0.005636,284567,0.005637,28967,0.005639,11600,0.00564,26780,0.005645,26770,0.006066,11867,0.006065,3673,0.006064,17204,0.006063,15102,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,27343,0.006058,68126,0.006057,114416,0.006067,5787,0.006068,1649,0.006069,16401,0.006070,69140,0.006071,30411,0.006072,38389,0.006073,18433,0.006074,73046,0.006075,32848,0.006076,22889
gate,bybit,VANRYUSDT,0.00563,0.006066,7.7442,1774095563563,-0.00039402,,1774108800000,0.005629,8945,0.005628,16996,0.005627,19999,0.005626,19936,0.005625,19694,0.005624,43864,0.005623,57045,0.005617,31600,0.005616,31600,0.005615,31600,0.00563,11600,0.005631,340576,0.005632,18594,0.005634,27112,0.005635,105892,0.005636,284567,0.005637,28967,0.005639,11600,0.00564,26780,0.005645,26770,0.006066,11867,0.006065,3673,0.006064,17204,0.006063,15102,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,27343,0.006058,68126,0.006057,114416,0.006067,5787,0.006068,1649,0.006069,16401,0.006070,69140,0.006071,30411,0.006072,38389,0.006073,18433,0.006074,73046,0.006075,32848,0.006076,22889
gate,bybit,VANRYUSDT,0.00563,0.006066,7.7442,1774095563863,-0.00039402,,1774108800000,0.005629,8945,0.005628,16996,0.005627,19999,0.005626,19936,0.005625,19694,0.005624,43864,0.005623,57045,0.005617,31600,0.005616,31600,0.005615,31600,0.00563,11600,0.005631,340576,0.005632,18594,0.005634,27112,0.005635,105892,0.005636,284567,0.005637,28967,0.005639,11600,0.00564,26780,0.005645,26770,0.006066,11548,0.006065,3673,0.006064,17204,0.006063,15102,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,27343,0.006058,68126,0.006057,114416,0.006067,5787,0.006068,1649,0.006069,16401,0.006070,69140,0.006071,30411,0.006072,38389,0.006073,18433,0.006074,73046,0.006075,32848,0.006076,22889
gate,bybit,VANRYUSDT,0.00563,0.006066,7.7442,1774095564163,-0.00039402,,1774108800000,0.005629,8945,0.005628,16996,0.005627,19999,0.005626,19936,0.005625,19694,0.005624,43864,0.005623,57045,0.005617,31600,0.005616,31600,0.005615,31600,0.00563,11600,0.005631,340576,0.005632,18594,0.005634,27112,0.005635,105892,0.005636,284567,0.005637,28967,0.005639,11600,0.00564,26780,0.005645,26770,0.006066,11548,0.006065,3673,0.006064,17204,0.006063,15102,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,27343,0.006058,68126,0.006057,114416,0.006067,5787,0.006068,1649,0.006069,16401,0.006070,69140,0.006071,30411,0.006072,38389,0.006073,18433,0.006074,73046,0.006075,32848,0.006076,22889
gate,bybit,VANRYUSDT,0.00563,0.006066,7.7442,1774095564463,-0.00039402,,1774108800000,0.005629,8945,0.005628,16996,0.005627,19999,0.005626,19936,0.005625,19694,0.005624,43864,0.005623,57045,0.005617,31600,0.005616,31600,0.005615,31600,0.00563,11600,0.005631,340576,0.005632,18594,0.005634,27112,0.005635,105892,0.005636,284567,0.005637,28967,0.005639,11600,0.00564,26780,0.005645,26770,0.006066,11548,0.006065,3673,0.006064,17204,0.006063,15102,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,27343,0.006058,68126,0.006057,114416,0.006067,5787,0.006068,1649,0.006069,16401,0.006070,69140,0.006071,30411,0.006072,38389,0.006073,18433,0.006074,73046,0.006075,32848,0.006076,22889
gate,bybit,VANRYUSDT,0.00563,0.006066,7.7442,1774095564763,-0.00039402,,1774108800000,0.005629,8945,0.005628,16996,0.005627,19999,0.005626,19936,0.005625,19694,0.005624,43864,0.005623,57045,0.005617,31600,0.005616,31600,0.005615,31600,0.00563,11600,0.005631,340576,0.005632,18594,0.005634,27112,0.005635,105892,0.005636,284567,0.005637,28967,0.005639,11600,0.00564,26780,0.005645,26770,0.006066,9829,0.006065,3673,0.006064,17204,0.006063,15102,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,27343,0.006058,68126,0.006057,114416,0.006067,5787,0.006068,1649,0.006069,16401,0.006070,69140,0.006071,30411,0.006072,38389,0.006073,18433,0.006074,73046,0.006075,32848,0.006076,22889
gate,bybit,VANRYUSDT,0.00563,0.006066,7.7442,1774095565063,-0.00039402,,1774108800000,0.005629,8945,0.005628,16996,0.005627,19999,0.005626,19936,0.005625,19694,0.005624,43864,0.005623,57045,0.005617,31600,0.005616,31600,0.005615,31600,0.00563,11600,0.005631,340576,0.005632,18594,0.005634,27112,0.005635,105892,0.005636,284567,0.005637,28967,0.005639,11600,0.00564,26780,0.005645,26770,0.006066,9829,0.006065,3673,0.006064,17204,0.006063,15102,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,27343,0.006058,68126,0.006057,114416,0.006067,5787,0.006068,1649,0.006069,16401,0.006070,69140,0.006071,30411,0.006072,38389,0.006073,18433,0.006074,73046,0.006075,32848,0.006076,22889
gate,bybit,VANRYUSDT,0.00563,0.006066,7.7442,1774095565363,-0.00039402,,1774108800000,0.005629,8945,0.005628,16996,0.005627,19999,0.005626,19936,0.005625,19694,0.005624,43864,0.005623,57045,0.005617,31600,0.005616,31600,0.005615,31600,0.00563,11600,0.005631,340576,0.005632,18594,0.005634,27112,0.005635,105892,0.005636,284567,0.005637,28967,0.005639,11600,0.00564,26780,0.005645,26770,0.006066,9829,0.006065,3673,0.006064,17204,0.006063,15102,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,27343,0.006058,68126,0.006057,114416,0.006067,5787,0.006068,1649,0.006069,16401,0.006070,69140,0.006071,30411,0.006072,38389,0.006073,18433,0.006074,73046,0.006075,32848,0.006076,22889
gate,bybit,VANRYUSDT,0.00563,0.006066,7.7442,1774095565664,-0.00039402,,1774108800000,0.005629,8945,0.005628,16996,0.005627,19999,0.005626,19936,0.005625,19694,0.005624,43864,0.005623,57045,0.005617,31600,0.005616,31600,0.005615,31600,0.00563,11600,0.005631,340576,0.005632,18594,0.005634,27112,0.005635,105892,0.005636,284567,0.005637,28967,0.005639,11600,0.00564,26780,0.005645,26770,0.006066,9829,0.006065,3673,0.006064,15181,0.006063,15102,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,27343,0.006058,68126,0.006057,114416,0.006067,5787,0.006068,3672,0.006069,18424,0.006070,69140,0.006071,30411,0.006072,38389,0.006073,18433,0.006074,73046,0.006075,32848,0.006076,22889
gate,bybit,VANRYUSDT,0.00563,0.006066,7.7442,1774095565964,-0.00039402,,1774108800000,0.005629,8945,0.005628,16996,0.005627,19999,0.005626,19936,0.005625,19694,0.005624,43864,0.005623,57045,0.005617,31600,0.005616,31600,0.005615,31600,0.00563,11600,0.005631,340576,0.005632,18594,0.005634,27112,0.005635,105892,0.005636,284567,0.005637,28967,0.005639,11600,0.00564,26780,0.005645,26770,0.006066,9829,0.006065,3673,0.006064,15181,0.006063,15102,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,27343,0.006058,68126,0.006057,114416,0.006067,5787,0.006068,3672,0.006069,18424,0.006070,69140,0.006071,30411,0.006072,38389,0.006073,18433,0.006074,73046,0.006075,32848,0.006076,22889
gate,bybit,VANRYUSDT,0.00563,0.006066,7.7442,1774095566264,-0.00039402,,1774108800000,0.005629,8945,0.005628,16996,0.005627,19999,0.005626,19936,0.005625,19694,0.005624,43864,0.005623,57045,0.005617,31600,0.005616,31600,0.005615,31600,0.00563,11600,0.005631,340576,0.005632,18594,0.005634,27112,0.005635,105892,0.005636,284567,0.005637,28967,0.005639,11600,0.00564,26780,0.005645,26770,0.006066,9829,0.006065,3673,0.006064,15181,0.006063,15102,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,27343,0.006058,68126,0.006057,114416,0.006067,5787,0.006068,3672,0.006069,18424,0.006070,69140,0.006071,30411,0.006072,38389,0.006073,18433,0.006074,73046,0.006075,32848,0.006076,22889
gate,bybit,VANRYUSDT,0.00563,0.006066,7.7442,1774095566564,-0.00039402,,1774108800000,0.005629,8945,0.005628,16996,0.005627,19999,0.005626,19936,0.005625,19694,0.005624,43864,0.005623,57045,0.005617,31600,0.005616,31600,0.005615,31600,0.00563,11600,0.005631,340576,0.005632,18594,0.005634,27112,0.005635,105892,0.005636,284567,0.005637,28967,0.005639,11600,0.00564,26780,0.005645,26770,0.006066,9829,0.006065,3673,0.006064,15181,0.006063,15102,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,27343,0.006058,68126,0.006057,114416,0.006067,5787,0.006068,3672,0.006069,18424,0.006070,69140,0.006071,30411,0.006072,38389,0.006073,18433,0.006074,73046,0.006075,32848,0.006076,22889
gate,bybit,VANRYUSDT,0.00563,0.006066,7.7442,1774095566864,-0.00039402,,1774108800000,0.005629,8945,0.005628,16996,0.005627,19999,0.005626,19936,0.005625,19694,0.005624,43864,0.005623,57045,0.005617,31600,0.005616,31600,0.005615,31600,0.00563,11600,0.005631,340576,0.005632,18594,0.005634,27112,0.005635,105892,0.005636,284567,0.005637,28967,0.005639,11600,0.00564,26780,0.005645,26770,0.006066,9829,0.006065,3673,0.006064,15181,0.006063,15102,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,27343,0.006058,68126,0.006057,114416,0.006067,5787,0.006068,3672,0.006069,18424,0.006070,69140,0.006071,30411,0.006072,38389,0.006073,18433,0.006074,73046,0.006075,32848,0.006076,22889
gate,bybit,VANRYUSDT,0.00563,0.006066,7.7442,1774095567164,-0.00039402,,1774108800000,0.005629,8945,0.005628,16996,0.005627,19999,0.005626,19936,0.005625,19694,0.005624,43864,0.005623,57045,0.005617,31600,0.005616,31600,0.005615,31600,0.00563,11600,0.005631,340576,0.005632,18594,0.005634,27112,0.005635,105892,0.005636,284567,0.005637,28967,0.005639,11600,0.00564,26780,0.005645,26770,0.006066,9829,0.006065,3673,0.006064,15181,0.006063,15102,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,27343,0.006058,68126,0.006057,114416,0.006067,5787,0.006068,3672,0.006069,18424,0.006070,69140,0.006071,30411,0.006072,38389,0.006073,18433,0.006074,73046,0.006075,32848,0.006076,22889
gate,bybit,VANRYUSDT,0.00563,0.006066,7.7442,1774095567465,-0.00039402,,1774108800000,0.005629,8945,0.005628,16996,0.005627,19999,0.005626,19936,0.005625,19694,0.005624,43864,0.005623,57045,0.005617,31600,0.005616,31600,0.005615,31600,0.00563,11600,0.005631,340576,0.005632,18594,0.005634,27112,0.005635,105892,0.005636,284567,0.005637,28967,0.005639,11600,0.00564,26780,0.005645,26770,0.006066,9829,0.006065,3673,0.006064,15181,0.006063,15102,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,27343,0.006058,68126,0.006057,114416,0.006067,5787,0.006068,3672,0.006069,18424,0.006070,69140,0.006071,30411,0.006072,38389,0.006073,18433,0.006074,73046,0.006075,32848,0.006076,22889
gate,bybit,VANRYUSDT,0.00563,0.006066,7.7442,1774095567765,-0.00039402,,1774108800000,0.005629,8945,0.005628,16996,0.005627,19999,0.005626,19936,0.005625,19694,0.005624,43864,0.005623,57045,0.005617,31600,0.005616,31600,0.005615,31600,0.00563,11600,0.005631,340576,0.005632,18594,0.005634,27112,0.005635,105892,0.005636,284567,0.005637,28967,0.005639,11600,0.00564,26780,0.005645,26770,0.006066,9829,0.006065,3673,0.006064,16631,0.006063,15102,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,27343,0.006058,68126,0.006057,114416,0.006067,5787,0.006068,3672,0.006069,18424,0.006070,69140,0.006071,30411,0.006072,38389,0.006073,18433,0.006074,103263,0.006075,32848,0.006076,22889
gate,bybit,VANRYUSDT,0.00563,0.006066,7.7442,1774095568065,-0.00039402,,1774108800000,0.005629,8945,0.005628,16996,0.005627,19999,0.005626,19936,0.005625,19694,0.005624,43864,0.005623,57045,0.005617,31600,0.005616,31600,0.005615,31600,0.00563,11600,0.005631,340576,0.005632,18594,0.005634,27112,0.005635,105892,0.005636,284567,0.005637,28967,0.005639,11600,0.00564,26780,0.005645,26770,0.006066,9829,0.006065,3673,0.006064,16631,0.006063,15102,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,27343,0.006058,68126,0.006057,114416,0.006067,5787,0.006068,3672,0.006069,18424,0.006070,69140,0.006071,30411,0.006072,38389,0.006073,18433,0.006074,103263,0.006075,32848,0.006076,22889
gate,bybit,VANRYUSDT,0.00563,0.006066,7.7442,1774095568366,-0.00039402,,1774108800000,0.005629,8945,0.005628,16996,0.005627,19999,0.005626,19936,0.005625,19694,0.005624,43864,0.005623,57045,0.005617,31600,0.005616,31600,0.005615,31600,0.00563,11600,0.005631,340576,0.005632,18594,0.005634,27112,0.005635,105892,0.005636,284567,0.005637,28967,0.005639,11600,0.00564,26780,0.005645,26770,0.006066,9829,0.006065,3673,0.006064,16631,0.006063,15102,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,27343,0.006058,68126,0.006057,114416,0.006067,5787,0.006068,3672,0.006069,16401,0.006070,69140,0.006071,30411,0.006072,38389,0.006073,18433,0.006074,103263,0.006075,32848,0.006076,22889
gate,bybit,VANRYUSDT,0.00563,0.006066,7.7442,1774095568666,-0.00039402,,1774108800000,0.005629,8945,0.005628,16996,0.005627,19999,0.005626,19936,0.005625,19694,0.005624,43864,0.005623,57045,0.005617,31600,0.005616,31600,0.005615,31600,0.00563,11600,0.005631,340576,0.005632,18594,0.005634,27112,0.005635,105892,0.005636,284567,0.005637,28967,0.005639,11600,0.00564,26780,0.005645,26770,0.006066,9829,0.006065,3673,0.006064,16631,0.006063,15102,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,27343,0.006058,68126,0.006057,114416,0.006067,5787,0.006068,3672,0.006069,16401,0.006070,69140,0.006071,30411,0.006072,38389,0.006073,18433,0.006074,103263,0.006075,32848,0.006076,22889
gate,bybit,VANRYUSDT,0.00563,0.006066,7.7442,1774095568966,-0.00039402,,1774108800000,0.005629,8945,0.005628,16996,0.005627,19999,0.005626,19936,0.005625,19694,0.005624,43864,0.005623,57045,0.005617,31600,0.005616,31600,0.005615,31600,0.00563,11600,0.005631,340576,0.005632,18594,0.005634,27112,0.005635,105892,0.005636,284567,0.005637,28967,0.005639,11600,0.00564,26780,0.005645,26770,0.006066,9829,0.006065,3673,0.006064,16631,0.006063,15102,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,27343,0.006058,68126,0.006057,114416,0.006067,5787,0.006068,3672,0.006069,16401,0.006070,69140,0.006071,30411,0.006072,38389,0.006073,18433,0.006074,103263,0.006075,32848,0.006076,22889
gate,bybit,VANRYUSDT,0.00563,0.006066,7.7442,1774095569266,-0.00039402,,1774108800000,0.005629,8945,0.005628,16996,0.005627,19999,0.005626,19936,0.005625,19694,0.005624,43864,0.005623,57045,0.005617,31600,0.005616,31600,0.005615,31600,0.00563,11600,0.005631,340576,0.005632,18594,0.005634,27112,0.005635,105892,0.005636,284567,0.005637,28967,0.005639,11600,0.00564,26780,0.005645,26770,0.006066,9829,0.006065,3673,0.006064,16631,0.006063,15102,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,27343,0.006058,68126,0.006057,114416,0.006067,5787,0.006068,3672,0.006069,16401,0.006070,69140,0.006071,30411,0.006072,38389,0.006073,18433,0.006074,103263,0.006075,32848,0.006076,22889
gate,bybit,VANRYUSDT,0.00563,0.006066,7.7442,1774095569566,-0.00039402,,1774108800000,0.005629,8945,0.005628,16996,0.005627,19999,0.005626,19936,0.005625,19694,0.005624,43864,0.005623,57045,0.005617,31600,0.005616,31600,0.005615,31600,0.00563,11600,0.005631,340576,0.005632,18594,0.005634,27112,0.005635,105892,0.005636,284567,0.005637,28967,0.005639,11600,0.00564,26780,0.005645,26770,0.006066,9829,0.006065,3673,0.006064,16631,0.006063,15102,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,27343,0.006058,68126,0.006057,114416,0.006067,5787,0.006068,3672,0.006069,16401,0.006070,69140,0.006071,30411,0.006072,38389,0.006073,18433,0.006074,103263,0.006075,32848,0.006076,22889
gate,bybit,VANRYUSDT,0.00563,0.006066,7.7442,1774095569867,-0.00039402,,1774108800000,0.005629,8945,0.005628,16996,0.005627,19999,0.005626,19936,0.005625,19694,0.005624,43864,0.005623,57045,0.005617,31600,0.005616,31600,0.005615,31600,0.00563,11600,0.005631,340576,0.005632,18594,0.005634,27112,0.005635,105892,0.005636,284567,0.005637,28967,0.005639,11600,0.00564,26780,0.005645,26770,0.006066,9829,0.006065,3673,0.006064,16631,0.006063,15102,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,27343,0.006058,68126,0.006057,114416,0.006067,5787,0.006068,3672,0.006069,16401,0.006070,69140,0.006071,30411,0.006072,38389,0.006073,18433,0.006074,103263,0.006075,32848,0.006076,22889
gate,bybit,VANRYUSDT,0.00563,0.006066,7.7442,1774095570167,-0.00039402,,1774108800000,0.005629,8945,0.005628,16996,0.005627,19999,0.005626,19936,0.005625,19694,0.005624,43864,0.005623,57045,0.005617,31600,0.005616,31600,0.005615,31600,0.00563,11600,0.005631,340576,0.005632,18594,0.005634,27112,0.005635,105892,0.005636,284567,0.005637,28967,0.005639,11600,0.00564,26780,0.005645,26770,0.006066,9829,0.006065,3673,0.006064,16631,0.006063,15102,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,27343,0.006058,68126,0.006057,114416,0.006067,5787,0.006068,3672,0.006069,16401,0.006070,69140,0.006071,30411,0.006072,38389,0.006073,18433,0.006074,103263,0.006075,32848,0.006076,22889
gate,bybit,VANRYUSDT,0.00563,0.006066,7.7442,1774095570467,-0.00039402,,1774108800000,0.005629,8945,0.005628,16996,0.005627,19999,0.005626,19936,0.005625,19694,0.005624,43864,0.005623,57045,0.005617,31600,0.005616,31600,0.005615,31600,0.00563,11600,0.005631,186088,0.005632,18594,0.005634,27112,0.005635,105892,0.005636,284567,0.005637,28967,0.005639,11600,0.00564,26780,0.005645,26770,0.006066,9829,0.006065,3673,0.006064,16631,0.006063,15102,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,27343,0.006058,68126,0.006057,114416,0.006067,5787,0.006068,3672,0.006069,16401,0.006070,69140,0.006071,30411,0.006072,38389,0.006073,18433,0.006074,103263,0.006075,32848,0.006076,22889
gate,bybit,VANRYUSDT,0.00563,0.006066,7.7442,1774095570771,-0.00039402,,1774108800000,0.005629,8945,0.005628,16996,0.005627,19999,0.005626,19936,0.005625,19694,0.005624,43864,0.005623,57045,0.005617,31600,0.005616,31600,0.005615,31600,0.00563,11600,0.005631,340549,0.005632,18594,0.005633,11600,0.005634,27112,0.005635,105892,0.005636,284567,0.005637,28967,0.005639,11600,0.00564,26780,0.006066,9829,0.006065,3673,0.006064,16631,0.006063,15102,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,27343,0.006058,68126,0.006057,114416,0.006067,5787,0.006068,1649,0.006069,16401,0.006070,69140,0.006071,30411,0.006072,38389,0.006073,18433,0.006074,103263,0.006075,32848,0.006076,22889
gate,bybit,VANRYUSDT,0.00563,0.006066,7.7442,1774095571072,-0.00039402,,1774108800000,0.005629,8625,0.005628,16996,0.005627,19999,0.005626,19936,0.005625,19694,0.005624,43864,0.005623,57045,0.005617,31600,0.005616,31600,0.005615,31600,0.00563,31600,0.005631,340549,0.005632,18594,0.005633,11600,0.005634,37112,0.005635,105927,0.005636,284567,0.005637,28967,0.005639,11600,0.00564,26780,0.006066,9829,0.006065,3673,0.006064,16631,0.006063,15102,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,27343,0.006058,68126,0.006057,114416,0.006067,5787,0.006068,1649,0.006069,16401,0.006070,69140,0.006071,30411,0.006072,38389,0.006073,18433,0.006074,103263,0.006075,32848,0.006076,22889
gate,bybit,VANRYUSDT,0.00563,0.006066,7.7442,1774095571372,-0.00039402,,1774108800000,0.005628,16996,0.005627,19999,0.005626,19936,0.005625,19694,0.005624,43864,0.005623,57045,0.005617,31600,0.005616,31600,0.005615,31600,0.005614,31600,0.00563,31600,0.005631,340549,0.005632,18594,0.005633,11600,0.005634,37112,0.005635,105927,0.005636,284567,0.005637,28967,0.005639,11600,0.00564,26780,0.006066,9829,0.006065,3673,0.006064,16631,0.006063,15102,0.006062,27997,0.006061,22976,0.006060,26619,0.006059,27343,0.006058,68126,0.006057,114416,0.006067,5787,0.006068,1649,0.006069,16401,0.006070,69140,0.006071,30411,0.006072,38389,0.006073,18433,0.006074,103263,0.006075,32848,0.006076,22889
